File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241115113118_Y4_X5;44,689;404,338;0,512;783,405;0,6576;54,546;0,526;2,944;276,610;127,727;531,223;90,000;1,319;3466,707;137,018;53,735;27,564;18,126;95,618;117,786;3,573;77,925;2,126;51,303;5698488,305;1;7
20241115113118_Y4_X6;46,039;375,389;0,281;689,811;0,6268;59,101;0,592;3,441;232,526;142,864;391,264;0,000;1,352;2661,678;125,614;83,181;35,313;15,344;87,572;149,449;4,940;72,104;4,465;52,432;5698488,305;1;7
20241115113118_Y4_X7;37,954;269,908;0,345;847,326;0,6913;45,756;0,068;2,332;146,516;123,392;481,294;180,000;1,362;3972,730;129,665;31,177;26,249;8,370;92,182;83,841;3,917;59,044;1,602;46,025;5698488,305;1;7
20241115113118_Y4_X8;92,566;494,550;0,428;999,867;1,305;114,589;0,834;2,516;299,260;195,289;465,105;90,000;1,959;4356,513;210,720;243,700;29,497;21,759;97,144;265,915;4,626;200,816;2,288;101,620;5698488,305;1;7
20241115113118_Y5_X4;74,996;460,385;0,247;861,107;1,196;96,010;0,044;2,535;267,724;192,660;341,795;0,000;1,971;2911,788;153,921;122,007;123,536;14,702;72,290;193,181;5,905;114,335;5,868;111,562;5698488,305;1;7
20241115113118_Y7_X2;50,077;442,190;0,364;763,434;0,7948;76,486;1,934;6,754;303,014;139,176;379,548;0,000;1,506;3785,588;119,173;293,127;29,580;10,388;92,131;254,917;4,309;58,008;14,981;39,716;5698488,305;1;7
20241115113118_Y7_X3;47,288;273,344;0,608;714,591;0,7005;53,892;-0,071;1,873;144,330;129,014;379,489;90,000;1,371;2459,410;147,853;24,066;32,941;4,013;85,777;85,926;4,005;65,300;1,488;57,736;5698488,305;1;7
20241115113118_Y8_X2;65,449;425,626;0,255;712,718;0,8982;82,320;-0,213;2,808;207,375;218,251;282,955;19,500;1,688;3092,598;154,633;83,057;136,677;22,138;88,626;155,326;12,508;101,624;2,495;62,839;5698488,305;1;7
20241115132218_Y1_X7;14,418;249,459;0,168;769,441;0,5553;19,401;0,591;5,133;153,272;96,188;83,964;180,000;1,219;4336,638;38,794;27,999;17,891;15,309;88,253;44,610;1,998;22,989;1,447;15,333;5698488,305;1;7
20241115132218_Y1_X8;32,280;344,501;0,198;632,941;0,5199;39,894;0,460;4,176;245,084;99,418;277,242;0,000;1,271;3100,337;110,180;46,231;18,554;6,394;90,894;70,543;3,326;47,271;2,028;38,977;5698488,305;1;7
20241115132218_Y1_X9;37,409;254,621;0,435;675,471;0,5020;45,667;0,888;3,116;169,373;85,249;459,146;90,000;1,169;4321,512;89,653;73,291;9,771;23,151;96,750;122,182;2,028;69,192;2,708;39,121;5698488,305;1;7
20241115132218_Y2_X3;28,752;277,135;0,286;680,494;0,7007;39,648;0,655;4,149;170,477;106,658;154,707;175,200;1,476;3642,241;66,545;74,069;43,235;15,619;84,371;98,882;4,548;51,040;3,128;30,175;5698488,305;1;7
